sin_theta1,cos_theta1,sin_theta2,cos_theta2,tau1_dynamics,tau2_next
0.3931843660523565,0.9194596534334754,-0.8963381871926475,0.4433710118853041,1.021382019050321,1.2555234078763258
0.3964455624091502,0.9180582312936868,-0.9021761921147992,0.4313677298793234,1.062366402325868,1.269228266338569
0.399711960249426,0.9166407959683888,-0.9078839096860007,0.4192216675379046,1.1036885597243464,1.2830289073691632
0.4029829210766657,0.9152074985054032,-0.9134574449290508,0.4069342653349436,1.1453452390369767,1.2969270401648647
0.4062578060350506,0.9137584992959504,-0.91889291942552,0.3945070374906445,1.1873332685227795,1.3109242747275522
0.4095359759035402,0.9122939682145964,-0.9241864724523112,0.381941571626019,1.229649552451002,1.325022114791152
0.4128167910749353,0.9108140847651583,-0.9293342620705108,0.3692395284119226,1.272291065461439,1.3392219506154976
0.416099611520168,0.9093190382328774,-0.9343324661677884,0.3564026412147061,1.3152548457174054,1.3535250516269954
0.4193837967380711,0.9078090278431694,-0.939177283455642,0.343432715740479,1.358537986822432,1.3679325588850246
0.4226687056908673,0.90628426292726,-0.9438649344228331,0.3303316296799033,1.4021376284674782,1.3824454773521095
0.4259536967256254,0.9047449630950004,-0.94839166224638,0.3171013323553657,1.446050945770719,1.3970646679450134
0.4292381274819178,0.9031913584151572,-0.9527537336615026,0.3037438443723041,1.4902751372665148,1.4117908393431011
0.4325213547859101,0.9016236896034624,-0.9569474397919274,0.2902612572763983,1.5348074114943189,1.4266245395294768
0.4358027345311053,0.9000422082187096,-0.9609690969419662,0.2766557332182762,1.579644972131654,1.4415661470396528
0.439081621545954,0.8984471768671632,-0.9648150473517852,0.2629295046273289,1.6247850016081715,1.4566158618917338
0.4423573694485317,0.8968388694155573,-0.9684816599172776,0.2490848738961776,1.6702246431299788,1.4717736961713754
0.445629330488473,0.89521757121294,-0.9719653308759438,0.2351242130772947,1.715960981034937,1.4870394642440563
0.4488968553763398,0.8935835793216175,-0.9752624844601736,0.2210499635932328,1.7619910193903805,1.5024127725665295
0.452159293100591,0.891937202757444,-0.978369573519308,0.2068646359618953,1.8083116587347767,1.517893009068622
0.4554159907323032,0.8902787627396909,-0.9812830801118426,0.1925708095382452,1.8549196708540217,1.5334793320759696
0.4586662932177859,0.8886085929507186,-0.9839995160691186,0.1781711322738348,1.9018116714714743,1.5491706587436118
0.4619095431592191,0.886927039805666,-0.9865154235318244,0.1636683204955231,1.948984090718217,1.5649656529698523
0.4651450805834312,0.8852344627323505,-0.9888273754606156,0.1490651587047444,1.996433141236504,1.5808627127592396
0.4683722426989252,0.8835312344615662,-0.9909319761221456,0.1343644993986854,2.04415478375474,1.5968599570031157
0.4715903636412535,0.8818177413279403,-0.9928258615517744,0.1195692629147505,2.0921446899566325,1.6129552116457109
0.4747987742068322,0.8800943835814937,-0.9945056999942212,0.1046824372996917,2.14039820245006,1.629145995203566
0.4779968015752838,0.8783615757100255,-0.9959681923234068,0.0897070782048169,2.188910291623076,1.645429503605787
0.4811837690203919,0.8766197467724134,-0.9972100724427292,0.0746463088087189,2.2376755091545832,1.6618025943226082
0.4843589956097542,0.8748693407428964,-0.9982281076670144,0.0595033197689958,2.2866879379261382,1.6782617697498303
0.4875217958932227,0.8731108168663625,-0.9990190990873872,0.0442813692044969,2.3359411380581787,1.694803159816964
0.4906714795802258,0.871344650024634,-0.9995798819203188,0.0289837827096707,2.385428088769609,1.7114225037873905
0.493807351206082,0.8695713311136891,-0.9999073258421254,0.013613953402655,2.435141125732818,1.728115131219621
0.4969287097874293,0.8677913674317121,-0.999998335310222,-0.0018246579911675,2.485071873567615,1.7448759420597706
0.5000348484669174,0.8660052830778038,-0.9998498498724708,-0.0173285230183595,2.535211173086825,1.7616993858367698
