t,theta1,theta2,omega1,omega2,tau1,tau2,alpha1_pred,alpha2_pred
1.24,-3.2313745297098166,5.120719632269431,-4.529327547073367,4.790864287525413,1.0,0.0,-2.9260430335998535,3.615618944168091
1.242,-3.2404448889760977,5.130315823320259,-4.535179633140567,4.79809552541375,1.0,0.0,-2.9440953731536865,3.692612886428833
1.244,-3.2495270246238714,5.139926784822632,-4.541067823886874,4.805480751186607,1.0,0.0,-2.9628684520721436,3.7713522911071777
1.246,-3.2586210117454533,5.1495528317341694,-4.546993560791019,4.813023455768822,1.0,0.0,-2.982351064682007,3.851778507232666
1.248,-3.267726928271294,5.159194285759736,-4.552958262920383,4.820727012783287,1.0,0.0,-3.00251841545105,3.9338605403900146
1.25,-3.276844854870797,5.168851475227465,-4.558963299751285,4.828594733864067,1.0,0.0,-3.0233683586120605,4.017455577850342
1.252,-3.285974874943734,5.178524734517504,-4.565010036468509,4.836629645019768,1.0,0.0,-3.044854164123535,4.102518558502197
1.254,-3.2951170744333274,5.188214403881777,-4.571099744796756,4.8448346821367725,1.0,0.0,-3.066986322402954,4.188919544219971
1.256,-3.3042715418682103,5.197920828924228,-4.577233717441562,4.853212521225212,1.0,0.0,-3.0897223949432373,4.2765793800354
1.258,-3.3134383681926733,5.207644360284198,-4.583413162231448,4.861765679985283,1.0,0.0,-3.1130475997924805,4.365358829498291
1.26,-3.3226176467075352,5.217385353079487,-4.589639257431033,4.87049639764428,1.0,0.0,-3.1369426250457764,4.4551920890808105
1.262,-3.3318094729928975,5.227144166643131,-4.595913142681124,4.879406781822442,1.0,0.0,-3.161390781402588,4.545940399169922
1.264,-3.3410139448413854,5.236921163968373,-4.60223592424393,4.888498662620782,1.0,0.0,-3.186373233795166,4.637500762939453
1.266,-3.3502311621828085,5.246716711296666,-4.60860867071152,4.89777366414666,1.0,0.0,-3.2118778228759766,4.729778289794922
1.268,-3.359461227035523,5.256531177738118,-4.615032426357272,4.90723322072625,1.0,0.0,-3.2378921508789062,4.822634220123291
1.27,-3.368704243456841,5.266364934716451,-4.62150821065903,4.916878489166497,1.0,0.0,-3.2644200325012207,4.915998458862305
1.272,-3.3779603175582893,5.27621835568862,-4.628037050724033,4.926710486084222,1.0,0.0,-3.291445016860962,5.009774208068848
1.274,-3.3872295574398046,5.28609181575762,-4.634619940757755,4.93673003450036,1.0,0.0,-3.318981885910034,5.103870391845703
1.276,-3.396512073248864,5.295985691308188,-4.641257904529575,4.946937775284051,1.0,0.0,-3.347032308578491,5.1982293128967285
1.278,-3.405807977187157,5.305900359776008,-4.647951969146733,4.957334233909845,1.0,0.0,-3.3756213188171387,5.292812347412109
1.28,-3.415117383610726,5.3158361994932175,-4.6547032117843665,4.967919858604669,1.0,0.0,-3.4047844409942627,5.38755989074707
1.282,-3.4244404091720586,5.32579358944999,-4.661512780666355,4.978694978386163,1.0,0.0,-3.4345314502716064,5.482486248016357
1.284,-3.4337771728591924,5.335772909351754,-4.668381843566898,4.989659950882196,1.0,0.0,-3.4649288654327393,5.577579498291016
1.286,-3.443127796261788,5.3457745395715115,-4.675311701297764,5.000815109878777,1.0,0.0,-3.4960203170776367,5.672898769378662
1.288,-3.452492403745652,5.355798861386346,-4.682303741931919,5.012160907417535,1.0,0.0,-3.5278825759887695,5.76848840713501
1.29,-3.4618711227598196,5.36584625715481,-4.689359507083896,5.0236978842318045,1.0,0.0,-3.560579299926758,5.864459037780762
1.292,-3.471264084091187,5.375917110759424,-4.69648066568375,5.035426802307366,1.0,0.0,-3.594214677810669,5.960926055908203
1.294,-3.4806714222812656,5.386011808068263,-4.703669095039372,5.047348654419182,1.0,0.0,-3.628875494003296,6.058075428009033
1.296,-3.4900932759733205,5.3961307376788135,-4.7109268460273785,5.0594648052752005,1.0,0.0,-3.6647002696990967,6.156097412109375
1.298,-3.4995297884664542,5.406274291679012,-4.718256246566777,5.071777000099419,1.0,0.0,-3.7017910480499268,6.255201816558838
1.3,-3.50898110812378,5.416442866486477,-4.725659828662877,5.084287403732537,1.0,0.0,-3.740286111831665,6.355684280395508
1.302,-3.518447388925553,5.426636864031064,-4.7331404008865405,5.096998772293328,1.0,0.0,-3.7803616523742676,6.457828044891357
1.304,-3.527928791173936,5.43685669288783,-4.740701124191289,5.109914428383111,1.0,0.0,-3.8221631050109863,6.562010765075684
1.306,-3.5374254820747386,5.447102769787657,-4.7483454504013105,5.123038449913262,1.0,0.0,-3.865868091583252,6.668586254119873
1.308,-3.5469376364479075,5.4573755210325,-4.756077186584477,5.136375622421502,1.0,0.0,-3.9116673469543457,6.777977466583252
1.31,-3.556465437490464,5.467675384187209,-4.763900521278385,5.1499315773546686,1.0,0.0,-3.9597432613372803,6.890624523162842
1.312,-3.566009077506066,5.478002809840011,-4.77182000780106,5.163712826400994,1.0,0.0,-4.010313510894775,7.007004737854004
1.314,-3.575568758775712,5.488358263511764,-4.7798406348228495,5.177726835876702,1.0,0.0,-4.063570022583008,7.127609729766846
1.316,-3.5851446943254484,5.4987422276224365,-4.787967774868015,5.1919820553362355,1.0,0.0,-4.11973762512207,7.252996921539307
1.318,-3.5947371088256848,5.509155203720795,-4.796207250118259,5.206488049179314,1.0,0.0,-4.1790242195129395,7.3836517333984375
1.32,-3.6043462394227994,5.519597714426087,-4.804565298557285,5.221255352646111,1.0,0.0,-4.241644382476807,7.520140171051025
1.322,-3.613972336597444,5.530070305692064,-4.813048587322238,5.236295632988213,1.0,0.0,-4.307806968688965,7.663060188293457
1.324,-3.623615664999963,5.540573549198793,-4.821664201259616,5.2516217533648,1.0,0.0,-4.377743721008301,7.812895774841309
1.326,-3.6332765043773665,5.551108044288623,-4.830419688701633,5.267247544914483,1.0,0.0,-4.451618194580078,7.970233917236328
1.328,-3.642955150227548,5.56167442031412,-4.8393229250907925,5.283188012748956,1.0,0.0,-4.5296502113342285,8.135579109191895
1.33,-3.6526519146785748,5.572273338656055,-4.848382225513461,5.2994591709673395,1.0,0.0,-4.612011909484863,8.30946159362793
1.332,-3.6623671271772396,5.582905494844365,-4.857606249332431,5.316078094154595,1.0,0.0,-4.698866844177246,8.492348670959473
1.334,-3.672101135143281,5.593571620427358,-4.867003983020785,5.3330627914965145,1.0,0.0,-4.790355682373047,8.684652328491211
1.336,-3.681854304532052,5.604272484619665,-4.8765846943855315,5.350432096153497,1.0,0.0,-4.886621475219727,8.886794090270996
1.338,-3.691627020406724,5.615008895988333,-4.886357937335971,5.368205684334039,1.0,0.0,-4.987757205963135,9.099123001098633
1.34,-3.70141968731022,5.625781703849006,-4.896333451747897,5.386403930336236,1.0,0.0,-5.093843936920166,9.321876525878906
1.342,-3.7112327295894634,5.636591799215782,-4.906521139621738,5.405047683387994,1.0,0.0,-5.204937934875488,9.5552978515625
1.344,-3.7210665916204464,5.647440115773964,-4.916931015491489,5.4241582790911185,1.0,0.0,-5.321059226989746,9.799525260925293
1.346,-3.7309217378883375,5.65832763043319,-4.927573133945469,5.443757329612969,1.0,0.0,-5.442214012145996,10.05461311340332
1.348,-3.740798653012277,5.6692553635448695,-4.938457561969761,5.463866555839775,1.0,0.0,-5.568363666534424,10.320544242858887
1.35,-3.7506978415908825,5.68022437883352,-4.94959428930283,5.484507644325493,1.0,0.0,-5.6994452476501465,10.597249031066895
1.352,-3.7606198279504786,5.691235783118295,-4.96099317979813,5.505702142387627,1.0,0.0,-5.835372447967529,10.884551048278809
1.354,-3.7705651557998667,5.702290725607264,-4.972663924694065,5.527471244484185,1.0,0.0,-5.976010322570801,11.182162284851074
1.356,-3.7805343876905453,5.713390396745371,-4.984615945339207,5.549835569053887,1.0,0.0,-6.12123441696167,11.489758491516113
1.358,-3.7905281045188914,5.724536026917445,-4.99685841417313,5.572815086036919,1.0,0.0,-6.270847797393799,11.80692195892334
1.36,-3.8005469047384275,5.735728884777354,-5.009400109767918,5.596428929954766,1.0,0.0,-6.424671173095703,12.133185386657715
1.362,-3.810591403642656,5.7469702753788106,-5.022249452114109,5.620695300728081,1.0,0.0,-6.582485675811768,12.46799087524414
1.364,-3.820662232489587,5.758261537943768,-5.035414423465733,5.645631282478569,1.0,0.0,-6.744062423706055,12.810744285583496
1.366,-3.8307600375862134,5.7696040434858675,-5.048902548313145,5.671252771049736,1.0,0.0,-6.909158706665039,13.160783767700195
1.368,-3.8408854793176666,5.780999192163038,-5.062720865726475,5.697574338585136,1.0,0.0,-7.0775299072265625,13.51744556427002
1.37,-3.8510392311687482,5.792448410622465,-5.076875925540929,5.724609229713677,1.0,0.0,-7.248927593231201,13.880017280578613
1.372,-3.861221978730203,5.803953149151015,-5.091373780727391,5.752369264274834,1.0,0.0,-7.423111915588379,14.247819900512695
1.374,-3.8714344187393204,5.815514878959167,-5.106220004558568,5.780864904075859,1.0,0.0,-7.599850177764893,14.620144844055176
1.3760000000000001,-3.8816772581491485,5.827135089346695,-5.121419704914098,5.810105193763969,1.0,0.0,-7.778937339782715,14.996336936950684
1.3780000000000001,-3.891951213308336,5.838815285081971,-5.136977579593664,5.840097867637871,1.0,0.0,-7.960168361663818,15.3757905960083
1.3800000000000001,-3.90225700914097,5.85055698397963,-5.1528979163169915,5.870849448829888,1.0,0.0,-8.143399238586426,15.757929801940918
1.3820000000000001,-3.912595378570558,5.8623617145964975,-5.169184714794165,5.90236530843377,1.0,0.0,-8.328503608703613,16.14234161376953
1.3840000000000001,-3.9229670620145813,5.87423101457982,-5.185841722011572,5.934649991661309,1.0,0.0,-8.515406608581543,16.528575897216797
1.3860000000000001,-3.9333728070850387,5.886166428866732,-5.202872535228735,5.967707143455742,1.0,0.0,-8.704072952270508,16.916418075561523
1.3880000000000001,-3.943813368447305,5.898169508825945,-5.220280681133277,6.001539979606865,1.0,0.0,-8.894529342651367,17.305694580078125
1.3900000000000001,-3.9542895079269424,5.91024181156348,-5.238069739818579,6.036151368767022,1.0,0.0,-9.08684253692627,17.696456909179688
1.3920000000000001,-3.9648019947767272,5.92238490012865,-5.256243424892432,6.071544282585381,1.0,0.0,-9.281171798706055,18.088836669921875
1.3940000000000001,-3.975351606313707,5.934600344040501,-5.274805768489844,6.107721955925225,1.0,0.0,-9.477685928344727,18.483144760131836
1.3960000000000001,-3.9859391285944,5.9468897205313915,-5.2937611403465334,6.144688245445488,1.0,0.0,-9.676671028137207,18.87985610961914
1.3980000000000001,-3.9965653575592057,5.959254616446721,-5.313114482402808,6.182447957664727,1.0,0.0,-9.878425598144531,19.279598236083984
1.4000000000000001,-4.007231100226404,5.971696630754995,-5.332871333599097,6.2210071541368945,1.0,0.0,-10.083308219909668,19.68316078186035
1.4020000000000001,-4.017937176126482,5.984217377706396,-5.3530379500389165,6.260373475700615,1.0,0.0,-10.291727066040039,20.091461181640625
1.4040000000000001,-4.028684418934824,5.996818490502524,-5.373621404170996,6.300556398063897,1.0,0.0,-10.504118919372559,20.505542755126953
1.4060000000000001,-4.039473678218843,6.009501625469673,-5.3946296420097415,6.341567483574151,1.0,0.0,-10.72091007232666,20.926525115966797
1.408,-4.0503058211431515,6.022268466537285,-5.416071462154394,6.383420533806085,1.0,0.0,-10.9425687789917,21.35564613342285
1.41,-4.0611817343425765,6.035120730189431,-5.437956599712378,6.426131826072931,1.0,0.0,-11.169476509094238,21.794103622436523
1.412,-4.0721023254480375,6.048060170256067,-5.4602955527305665,6.469720033317804,1.0,0.0,-11.401986122131348,22.243120193481445
1.414,-4.083068524497987,6.061088582803476,-5.483099524974829,6.514206273704767,1.0,0.0,-11.640368461608887,22.70378875732422
1.416,-4.094081285021783,6.074207810505915,-5.506380261898047,6.5596138512194155,1.0,0.0,-11.884716987609863,23.177034378051758
1.418,-4.10514158441353,6.087419746345867,-5.530149695873267,6.6059679199755195,1.0,0.0,-12.135001182556152,23.663652420043945
1.42,-4.116250423810007,6.100726336795498,-5.554419698238379,6.653295224815607,1.0,0.0,-12.3909330368042,24.16399383544922
1.422,-4.12740882693863,6.114129583220471,-5.579201564311988,6.701623212486505,1.0,0.0,-12.652009010314941,24.678171157836914
1.424,-4.138617838103296,6.127631542330075,-5.604505582332617,6.750979554802179,1.0,0.0,-12.917383193969727,25.20573616027832
1.426,-4.149878518800737,6.14123432438432,-5.630340348720557,6.801391027122736,1.0,0.0,-13.185876846313477,25.745710372924805
1.428,-4.161191943005563,6.154940089280057,-5.6567121024131835,6.852882447868585,1.0,0.0,-13.455951690673828,26.29658317565918
1.43,-4.172559191017152,6.168751040508496,-5.683624005794531,6.905475614219903,1.0,0.0,-13.725662231445312,26.85611915588379
1.432,-4.183981341677667,6.182669416213559,-5.7110753302574215,6.959187852531671,1.0,0.0,-13.992644309997559,27.421405792236328
1.434,-4.195459462915422,6.196697477541791,-5.739060618877416,7.014030664116143,1.0,0.0,-14.254142761230469,27.988826751708984
1.436,-4.206994600724221,6.210837494177031,-5.7675689043998775,7.070008317619561,1.0,0.0,-14.507027626037598,28.554086685180664
1.438,-4.218587766643525,6.22509172715901,-5.7965829596519525,7.1271164909899225,1.0,0.0,-14.747830390930176,29.112226486206055
1.44,-4.230239923884392,6.239462409046935,-5.826078620433813,7.185340943962335,1.0,0.0,-14.97282886505127,29.657730102539062
1.442,-4.24195197244072,6.25395172185527,-5.856024278163916,7.244656404167413,1.0,0.0,-15.178131103515625,30.184619903564453
1.444,-4.253724733521462,6.268561773143219,-5.886380540370947,7.305025643974542,1.0,0.0,-15.359785079956055,30.686582565307617
1.446,-4.265558933742524,6.283294570761429,-5.917100110530859,7.366398809105157,1.0,0.0,-15.513900756835938,31.15717315673828
1.448,-4.277455189566613,6.298151997072266,-5.948127912044531,7.428713155418634,1.0,0.0,-15.636788368225098,31.58991050720215
1.45,-4.2894139925441745,6.313135783025133,-5.979401488780981,7.4918929764330375,1.0,0.0,-15.725091934204102,31.978519439697266
1.452,-4.301435695889474,6.328247483055757,-6.010851672649389,7.555850015312432,1.0,0.0,-15.775915145874023,32.317081451416016
1.454,-4.313520502895356,6.343488451412188,-6.042403502941137,7.620484178215264,1.0,0.0,-15.786959648132324,32.60022735595703
1.456,-4.325668457739831,6.358859820678043,-6.073977422237402,7.685684632927178,1.0,0.0,-15.756575584411621,32.82317352294922
1.458,-4.3378794388866435,6.374362482637989,-6.105490573406225,7.751330979973077,1.0,0.0,-15.683891296386719,32.98200988769531
1.46,-4.350153155598641,6.3899970726374855,-6.136858355998998,7.8172949997484675,1.0,0.0,-15.568793296813965,33.073631286621094
1.462,-4.362489147483826,6.4057639571621285,-6.1679959425926265,7.88344226232171,1.0,0.0,-15.411980628967285,33.095855712890625
1.464,-4.374886787291527,6.421663225109624,-6.198819903850561,7.949633973747491,1.0,0.0,-15.214913368225098,33.04747772216797
1.466,-4.387345286752701,6.437694682968008,-6.229249730587011,8.015728929191827,1.0,0.0,-14.979763984680176,32.92818832397461
1.468,-4.399863705269814,6.453857853579687,-6.259209258556371,8.081585305839775,1.0,0.0,-14.709341049194336,32.738616943359375
1.47,-4.412440961151123,6.47015197865914,-6.28862794065476,8.147062539726495,1.0,0.0,-14.407012939453125,32.480289459228516
1.472,-4.425075845084191,6.48657602489643,-6.317441966533667,8.212023118644952,1.0,0.0,-14.076546669006348,32.15545654296875
1.474,-4.437767035203934,6.5031286929598915,-6.3455950598716795,8.27633403173089,1.0,0.0,-13.722050666809082,31.767208099365234
1.476,-4.450513113526345,6.51980842985575,-6.3730391612052975,8.339868447929621,1.0,0.0,-13.347826957702637,31.319246292114258
1.478,-4.463312583156586,6.536613443736778,-6.399734815120703,8.40250694051385,1.0,0.0,-12.958260536193848,30.815874099731445
1.48,-4.4761638858289725,6.553541721114205,-6.4256513361930905,8.464138688713314,1.0,0.0,-12.557731628417969,30.261920928955078
1.482,-4.489065419427872,6.570591046175347,-6.4507667994499265,8.524662530571224,1.0,0.0,-12.150480270385742,29.662580490112305
1.484,-4.502015554947853,6.58775902155845,-6.475067759990698,8.583987691551448,1.0,0.0,-11.740622520446777,29.023435592651367
1.486,-4.515012652957917,6.605043090683924,-6.498549005031592,8.64203456273675,1.0,0.0,-11.331961631774902,28.35028648376465
1.488,-4.528055078814507,6.622440560955332,-6.521212928295141,8.698735135704279,1.0,0.0,-10.92802906036377,27.649063110351562
1.49,-4.541141216787339,6.639948627479182,-6.543068986415869,8.754033261924983,1.0,0.0,-10.532001495361328,26.92572021484375
1.492,-4.554269482766152,6.657564396883891,-6.564132989406591,8.80788470235467,1.0,0.0,-10.146679878234863,26.186214447021484
1.494,-4.5674383354644785,6.675284911146388,-6.584426349163061,8.860257131248712,1.0,0.0,-9.774474143981934,25.436315536499023
1.496,-4.58064628605938,6.6931071706710314,-6.603975297451025,8.91112976232171,1.0,0.0,-9.417379379272461,24.6815128326416
1.498,-4.593891906171799,6.711028156247005,-6.62281005620957,8.960492787986993,1.0,0.0,-9.077000617980957,23.927061080932617
1.5,-4.60717383428669,6.729044850067303,-6.640964057445531,9.008346910148859,1.0,0.0,-8.754533767700195,23.177738189697266
1.502,-4.6204907805366515,6.74715425484036,-6.658473124980932,9.054702386528254,1.0,0.0,-8.450785636901855,22.43784523010254
1.504,-4.633841529929161,6.7653534109943365,-6.675374696254736,9.09957807698846,1.0,0.0,-8.16618537902832,21.71115493774414
1.506,-4.647224944063187,6.783639411768064,-6.691707067012793,9.143000386863948,1.0,0.0,-7.900828838348389,21.00086784362793
1.508,-4.660639961512566,6.802009416013166,-6.7075087246894896,9.185002122551204,1.0,0.0,-7.654463768005371,20.309600830078125
1.51,-4.674085596817017,6.820460658661589,-6.7228176522255,9.22562132421136,1.0,0.0,-7.426576614379883,19.639347076416016
1.512,-4.687560938427925,6.8389904586983175,-6.73767080545426,9.264900018364193,1.0,0.0,-7.216367721557617,18.99149513244629
1.514,-4.70106514550972,6.857596224715576,-6.752103540897376,9.302883008629085,1.0,0.0,-7.022839546203613,18.366846084594727
1.516,-4.7145974439497,6.876275458117172,-6.766149219989783,9.339616700798274,1.0,0.0,-6.844809055328369,17.765743255615234
1.518,-4.728157121625901,6.895025754491791,-6.77983883810044,9.375148187309504,1.0,0.0,-6.68095588684082,17.187944412231445
1.52,-4.741743523125649,6.913844802644059,-6.7932007498741225,9.409524076133968,1.0,0.0,-6.52986478805542,16.632944107055664
1.522,-4.755356044084549,6.932730382572755,-6.806260479450233,9.44278996434808,1.0,0.0,-6.3900909423828125,16.09977149963379
1.524,-4.768994125407219,6.951680361587449,-6.8190406613349985,9.474989507347347,1.0,0.0,-6.260140419006348,15.587278366088867
1.526,-4.782657247291565,6.970692689715609,-6.831560942173011,9.506164064079526,1.0,0.0,-6.138587474822998,15.09411907196045
1.528,-4.796344923525811,6.989765394320056,-6.843838117122657,9.536352302223447,1.0,0.0,-6.024067401885986,14.618889808654785
1.53,-4.810056696029664,7.008896574483737,-6.855886251926429,9.565590081840757,1.0,0.0,-5.915273189544678,14.160104751586914
1.532,-4.823792129626274,7.028084395066425,-6.867716798305518,9.593910291343931,1.0,0.0,-5.811038494110107,13.71640682220459
1.534,-4.837550807376862,7.047327081276402,-6.8793388752937386,9.621343104988341,1.0,0.0,-5.710358142852783,13.28648567199707
1.536,-4.85133232656002,7.066622913429066,-6.890759591579444,9.647916076332335,1.0,0.0,-5.612346172332764,12.869165420532227
1.538,-4.8651362951278685,7.0859702222434136,-6.90198428392411,9.6736544071734,1.0,0.0,-5.5162835121154785,12.463499069213867
1.54,-4.878962328829765,7.105367385054037,-6.913016850948341,9.698581405311828,1.0,0.0,-5.421604633331299,12.068702697753906
1.542,-4.892810048950195,7.124812822675452,-6.923860060215003,9.722718810707335,1.0,0.0,-5.327909469604492,11.684149742126465
1.544,-4.9066790807085034,7.144304996895835,-6.934515879154212,9.746087110191587,1.0,0.0,-5.234929084777832,11.309475898742676
1.546,-4.920569052183151,7.163842409019813,-6.944985737323767,9.768706061989072,1.0,0.0,-5.142535209655762,10.944433212280273
1.548,-4.9344795937986365,7.183423598876641,-6.955270807743079,9.790594928413633,1.0,0.0,-5.05068826675415,10.58890151977539
1.55,-4.948410338167189,7.203047144339547,-6.965372184276587,9.811772731453184,1.0,0.0,-4.959455966949463,10.242985725402832
1.552,-4.96236092035961,7.222711661745355,-6.975291096210486,9.832258702903989,1.0,0.0,-4.868992805480957,9.906736373901367
1.554,-4.9763309785232535,7.242415806096658,-6.985029081821448,9.852072175651791,1.0,0.0,-4.7794718742370605,9.580367088317871
1.556,-4.990320154574393,7.262158271916315,-6.994588025569922,9.871232909828427,1.0,0.0,-4.691117286682129,9.264057159423828
1.558,-5.00432809509468,7.281937793964609,-7.003970260143286,9.889761024147274,1.0,0.0,-4.604160785675049,8.957965850830078
1.56,-5.018354452258109,7.3017531478763065,-7.013178581714636,9.907676955848935,1.0,0.0,-4.518835067749023,8.662287712097168
1.562,-5.032398884761809,7.321603150938853,-7.022216251850135,9.925001531273129,1.0,0.0,-4.435365200042725,8.377111434936523
1.564,-5.04646105872631,7.341486662447139,-7.03108698225022,9.941755754143001,1.0,0.0,-4.353945732116699,8.102511405944824
1.566,-5.060540648473739,7.361402584001048,-7.039794873714453,9.957960776954891,1.0,0.0,-4.274726867675781,7.838431358337402
1.568,-5.074637337128639,7.381349859280392,-7.048344327449805,9.973637639671566,1.0,0.0,-4.197842121124268,7.584793567657471
1.57,-5.088750817152023,7.401327473734006,-7.056740011692054,9.98880722680688,1.0,0.0,-4.123393535614014,7.341437816619873
1.572,-5.102880790749549,7.421334453938886,-7.064986798763282,10.00349010244012,1.0,0.0,-4.051426887512207,7.108129501342773
1.574,-5.117026970054626,7.441369866661772,-7.0730896525383065,10.017706361442805,1.0,0.0,-3.981951951980591,6.884557723999023
1.576,-5.131189077167511,7.461432817615553,-7.081053556442268,10.031475476890803,1.0,0.0,-3.914973497390747,6.670409202575684
1.578,-5.145366844174385,7.481522450206145,-7.088883503437049,10.044816295295954,1.0,0.0,-3.850451707839966,6.465284824371338
1.58,-5.1595600129880905,7.501637943936035,-7.096584406852729,10.057746864944697,1.0,0.0,-3.788322687149048,6.268767833709717
1.582,-5.173768335092545,7.521778512737259,-7.1041610522270275,10.070284400612117,1.0,0.0,-3.728517770767212,6.080428123474121
1.584,-5.187991571268082,7.541943403250977,-7.111618087768562,10.082445256859065,1.0,0.0,-3.6709647178649902,5.899785041809082
1.586,-5.20222949130249,7.562131892904863,-7.118960017204293,10.094244826942683,1.0,0.0,-3.615572214126587,5.726375579833984
1.588,-5.216481873625756,7.582343288061067,-7.126191161632546,10.105697578102351,1.0,0.0,-3.562269687652588,5.559654235839844
1.59,-5.230748505027772,7.602576921834215,-7.133315701007851,10.11681688657403,1.0,0.0,-3.510943651199341,5.399220943450928
1.592,-5.2450291802043925,7.622832152491137,-7.14033758831025,10.127615328460932,1.0,0.0,-3.461566925048828,5.24447774887085
1.594,-5.2593237016487135,7.6431083610590544,-7.147260722160348,10.138104283958674,1.0,0.0,-3.414079189300537,5.094961643218994
1.596,-5.273631879409791,7.663404949473545,-7.154088880538949,10.148294207245112,1.0,0.0,-3.3684186935424805,4.950126647949219
1.598,-5.287953530845643,7.683721338394627,-7.160825717926034,10.15819446054101,1.0,0.0,-3.324570894241333,4.8094587326049805
1.6,-5.302288480565072,7.70405696515064,-7.167474859714517,10.167813378006219,1.0,0.0,-3.2825374603271484,4.672433853149414
1.602,-5.316636560434342,7.724411281642065,-7.1740399346351715,10.177158245712517,1.0,0.0,-3.2423107624053955,4.538527965545654
1.604,-5.330997609546662,7.744783752245352,-7.180524556159982,10.186235301643608,1.0,0.0,-3.203927516937256,4.407160758972168
1.606,-5.34537147436905,7.765173851491675,-7.186932411193856,10.195049623161552,1.0,0.0,-3.16743540763855,4.277825832366943
1.608,-5.359758008933068,7.785581062041328,-7.193267282009134,10.203605274826286,1.0,0.0,-3.1329073905944824,4.15001106262207
1.61,-5.374157075126648,7.806004872635231,-7.199533096790323,10.21190529695153,1.0,0.0,-3.1004176139831543,4.023158073425293
1.612,-5.388568542990685,7.826444775861428,-7.20573393201829,10.219951613098381,1.0,0.0,-3.070061445236206,3.896779775619507
1.614,-5.402992291100502,7.8469002662067275,-7.211874054908762,10.22774517264962,1.0,0.0,-3.0419633388519287,3.770401954650879
1.616,-5.417428207063675,7.867370838159846,-7.217957981586466,10.235285976558922,1.0,0.0,-3.016214370727539,3.6435675621032715
1.618,-5.43187618788433,7.887855984383212,-7.223990410327921,10.242573111683129,1.0,0.0,-2.9929800033569336,3.5158324241638184
1.62,-5.446336140624999,7.908355193936275,-7.229976370334635,10.249604776531456,1.0,0.0,-2.972397565841675,3.386881113052368
1.622,-5.460807982955932,7.928867951013791,-7.235921165466318,10.256378538757561,1.0,0.0,-2.954596996307373,3.2563583850860596
1.624,-5.47529164367485,7.949393733524846,-7.241830359458933,10.262891255527734,1.0,0.0,-2.939739942550659,3.1240193843841553
1.6260000000000001,-5.489787063353538,7.969932012113439,-7.247709839344035,10.269139294296503,1.0,0.0,-2.9279818534851074,2.9896740913391113
1.6280000000000001,-5.50429419495964,7.990482249398397,-7.253565803051005,10.275118642479182,1.0,0.0,-2.919443130493164,2.8532302379608154
1.6300000000000001,-5.518813004338265,8.011043899604307,-7.2594046893119915,10.280825102955104,1.0,0.0,-2.9142932891845703,2.7146317958831787
1.6320000000000001,-5.5333434708900455,8.0316164083374,-7.265233275890361,10.28625436654687,1.0,0.0,-2.912656784057617,2.573906660079956
1.6340000000000001,-5.547885588068962,8.052199212697134,-7.271058589458476,10.291402179867031,1.0,0.0,-2.91465163230896,2.4311795234680176
1.6360000000000001,-5.562439363854408,8.072791741774962,-7.276887892723094,10.296264538913967,1.0,0.0,-2.9203836917877197,2.2866764068603516
1.6380000000000001,-5.577004821174621,8.093393417558417,-7.282728660106669,10.300837891727687,1.0,0.0,-2.9299373626708984,2.140627861022949
1.6400000000000001,-5.591581998244285,8.114003655853317,-7.288588534832011,10.305119147449732,1.0,0.0,-2.9433815479278564,1.9934217929840088
1.6420000000000001,-5.606170948840141,8.134621867835389,-7.2944752979278675,10.3091059910357,1.0,0.0,-2.960765838623047,1.8454959392547607
1.6440000000000001,-5.620771742499351,8.155247461801217,-7.300396829605114,10.31279698291421,1.0,0.0,-2.982116937637329,1.697261929512024
1.6460000000000001,-5.635384464626312,8.175879844814764,-7.306361063480388,10.316191506773233,1.0,0.0,-3.0074000358581543,1.5493125915527344
1.6480000000000001,-5.650009216353416,8.196518425078677,-7.312375863552104,10.319290131956338,1.0,0.0,-3.0366063117980957,1.402191400527954
1.6500000000000001,-5.664646114505767,8.217162614108192,-7.3184490761757,10.322094514757394,1.0,0.0,-3.069640874862671,1.2564815282821655
1.6520000000000001,-5.679295291221618,8.23781182906382,-7.324588357925425,10.324607477813958,1.0,0.0,-3.106416702270508,1.1128017902374268
1.6540000000000001,-5.693956893604278,8.258465495226607,-7.330801191329965,10.326833081394433,1.0,0.0,-3.146798849105835,0.9717661142349243
1.6560000000000001,-5.708631083182334,8.279123048453853,-7.337094789028177,10.328776613622903,1.0,0.0,-3.190605401992798,0.8339438438415527
1.6580000000000001,-5.7233180351819986,8.299783937456473,-7.343475999832163,10.330444501310586,1.0,0.0,-3.2376558780670166,0.699923038482666
1.6600000000000001,-5.738017937805175,8.320447626151248,-7.349951311588296,10.331844347387552,1.0,0.0,-3.2876956462860107,0.5701695084571838
1.6620000000000001,-5.752730991210937,8.341113595524057,-7.356526702880869,10.332984686404465,1.0,0.0,-3.3404552936553955,0.44517722725868225
1.6640000000000001,-5.767457406437873,8.361781345605774,-7.363207613468179,10.333875040858983,1.0,0.0,-3.3956427574157715,0.3252519965171814
1.666,-5.782197404235839,8.382450396695479,-7.3699988989830105,10.334525544852017,1.0,0.0,-3.4529099464416504,0.2107326090335846
1.668,-5.796951213673591,8.403120290715618,-7.376904718875894,10.334947010070085,1.0,0.0,-3.5119192600250244,0.101760134100914
